NroItem;CodTransaccion;NroSerial;CodCampus;NroFormulario;Nombre;Ubicación;Proveedor;EmpresaResponsable;Estado;codebar
220;327;400SN39170;CPU043;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*CPU043*
221;327;COM2024CM21070063;MON042;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MON042*
222;327;KBM130090729;TE042;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*TE042*
223;327;Sin serial ;MO042;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MO042*
224;327;400SN39193;CPU044;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*CPU044*
225;327;COM2024CM21070203;MON043;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MON043*
226;327;KBM130091734;TE043;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*TE043*
227;327;Sin serial ;MO043;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MO043*
228;327;400SN39213;CPU045;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*CPU045*
229;327;COM2024CM21070517;MON044;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MON044*
230;327;KBM130090735;TE044;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*TE044*
231;327;Sin serial ;MO044;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MO044*
232;327;400SN39197;CPU046;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*CPU046*
233;327;COM2024CM21070007;MON045;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MON045*
234;327;KBM130090734;TE045;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*TE045*
235;327;Sin serial ;MO045;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MO045*
236;327;102SN55078;CPU047;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*CPU047*
237;327;COM2024CM21070008;MON046;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MON046*
238;327;KBM130090750;TE046;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*TE046*
239;327;Sin serial ;MO046;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MO046*
240;327;102SN55085;CPU048;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*CPU048*
241;327;COM2024CM21070117;MON047;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MON047*
242;327;KBM130091713;TE047;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*TE047*
243;327;Sin serial ;MO047;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MO047*
244;327;400SN39233;CPU049;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*CPU049*
245;327;COM2024CM21070277;MON048;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MON048*
246;327;KBM130090713;TE048;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*TE048*
247;327;Sin serial ;MO048;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MO048*
248;327;102SN55082;CPU050;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*CPU050*
249;327;COM2024CM21070406;MON049;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MON049*
250;327;KBM130091712;TE049;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*TE049*
251;327;Sin serial ;MO049;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MO049*
252;327;102SN55101;CPU051;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*CPU051*
253;327;COM2024CM21070557;MON050;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MON050*
254;327;KBM130091711;TE050;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*TE050*
255;327;Sin serial ;MO050;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MO050*
256;327;400SN39192;CPU052;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*CPU052*
257;327;COM2024CM21070853;MON051;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MON051*
258;327;KBM130090712;TE051;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*TE051*
259;327;Sin serial ;MO051;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MO051*
260;327;400SN39181;CPU053;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*CPU053*
261;327;COM2024CM21070893;MON052;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MON052*
262;327;KBM130090711;TE052;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*TE052*
263;327;Sin serial ;MO052;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MO052*
264;327;400SN39195;CPU054;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*CPU054*
265;327;COM2024CM21070898;MON053;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MON053*
266;327;KBM130091741;TE053;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*TE053*
267;327;Sin serial ;MO053;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MO053*
268;327;400SN39232;CPU055;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*CPU055*
269;327;COM2024CM21070400;MON054;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MON054*
270;327;KBM130091740;TE054;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*TE054*
271;327;Sin serial ;MO054;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MO054*
272;327;400SN39231;CPU056;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*CPU056*
273;327;COM2024CM21070761;MON055;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MON055*
274;327;KBM130090739;TE055;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*TE055*
275;327;Sin serial ;MO055;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MO055*
276;327;400SN39171;CPU057;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*CPU057*
277;327;COM2024CM21070534;MON056;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MON056*
278;327;KBM130090741;TE056;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*TE056*
279;327;Sin serial ;MO056;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MO056*
280;327;400SN39220;CPU058;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*CPU058*
281;327;COM2024CM21070017;MON057;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MON057*
282;327;KBM130091750;TE057;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*TE057*
283;327;Sin serial ;MO057;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MO057*
284;327;102SN55100;CPU059;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*CPU059*
285;327;COM2024CM21070281;MON058;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MON058*
286;327;KBM130091749;TE058;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*TE058*
287;327;Sin serial ;MO058;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MO058*
288;327;400SN39236;CPU060;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*CPU060*
289;327;COM2024CM21070205;MON059;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MON059*
290;327;KBM130090740;TE059;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*TE059*
291;327;Sin serial ;MO059;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MO059*
292;327;400SN39216;CPU061;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*CPU061*
293;327;COM2024CM21070041;MON060;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MON060*
294;327;KBM130091728;TE060;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*TE060*
295;327;Sin serial ;MO060;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MO060*
296;327;400SN39176;CPU062;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*CPU062*
297;327;COM2024CM21070712;MON061;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MON061*
298;327;KBM130090727;TE061;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*TE061*
299;327;Sin serial ;MO061;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MO061*
300;327;102SN55077;CPU063;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*CPU063*
301;327;COM2024CM21070129;MON062;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MON062*
302;327;KBM130091727;TE062;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*TE062*
303;327;Sin serial ;MO062;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MO062*
304;327;400SN39211;CPU064;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*CPU064*
305;327;COM2024CM21070140;MON063;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MON063*
306;327;KBM130091726;TE063;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*TE063*
307;327;Sin serial ;MO063;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MO063*
308;327;400SN39219;CPU065;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*CPU065*
309;327;COM2024CM21070316;MON064;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MON064*
310;327;KBM130090725;TE064;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*TE064*
311;327;Sin serial ;MO064;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MO064*
312;327;102SN55093;CPU066;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*CPU066*
313;327;COM2024CM21070153;MON065;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MON065*
314;327;KBM130090726;TE065;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*TE065*
315;327;Sin serial ;MO065;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MO065*
316;327;400SN39210;CPU067;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*CPU067*
317;327;COM2024CM21070744;MON066;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MON066*
318;327;KBM130091752;TE066;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*TE066*
319;327;Sin serial ;MO066;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MO066*
320;327;400SN39168;CPU068;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*CPU068*
321;327;COM2024CM21070830;MON067;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MON067*
322;327;KBM130090753;TE067;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*TE067*
323;327;Sin serial ;MO067;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MO067*
324;327;400SN39191;CPU069;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*CPU069*
325;327;COM2024CM21070407;MON068;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MON068*
326;327;KBM130091753;TE068;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*TE068*
327;327;Sin serial ;MO068;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*MO068*
328;327;102SN55080;CPU070;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*CPU070*
329;327;COM2024CM21070498;MON069;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MON069*
330;327;KBM130090722;TE069;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*TE069*
331;327;Sin serial ;MO069;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MO069*
332;327;400SN39221;CPU071;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*CPU071*
333;327;COM2024CM21070464;MON070;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MON070*
334;327;KBM130090723;TE070;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*TE070*
335;327;Sin serial ;MO070;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MO070*
336;327;400SN39230;CPU072;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*CPU072*
337;327;COM2024CM21070504;MON071;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MON071*
338;327;KBM130091725;TE071;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*TE071*
339;327;Sin serial ;MO071;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MO071*
340;327;102SN55089;CPU073;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*CPU073*
341;327;COM2024CM21070338;MON072;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MON072*
342;327;KBM130091737;TE072;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*TE072*
343;327;Sin serial ;MO072;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MO072*
344;327;400SN39202;CPU074;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*CPU074*
345;327;COM2024CM21070759;MON073;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MON073*
346;327;KBM130091702;TE073;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*TE073*
347;327;Sin serial ;MO073;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MO073*
348;327;102SN55088;CPU075;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*CPU075*
349;327;COM2024CM21070817;MON074;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MON074*
350;327;KBM130090737;TE074;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*TE074*
351;327;Sin serial ;MO074;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MO074*
352;327;400SN39226;CPU076;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*CPU076*
353;327;COM2024CM21070280;MON075;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MON075*
354;327;KBM130090706;TE075;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*TE075*
355;327;Sin serial ;MO075;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MO075*
356;327;400SN39235;CPU077;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*CPU077*
357;327;COM2024CM21070668;MON076;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MON076*
358;327;KBM130090707;TE076;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*TE076*
359;327;Sin serial ;MO076;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MO076*
360;327;400SN39188;CPU078;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*CPU078*
361;327;COM2024CM21070138;MON077;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MON077*
362;327;KBM130091729;TE077;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*TE077*
363;327;Sin serial ;MO077;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MO077*
364;327;400SN39209;CPU079;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*CPU079*
365;327;COM2024CM21070451;MON078;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MON078*
366;327;KBM130090730;TE078;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*TE078*
367;327;Sin serial ;MO078;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MO078*
368;327;102SN55110;CPU080;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*CPU080*
369;327;COM2024CM21070012;MON079;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MON079*
370;327;KBM130091730;TE079;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*TE079*
371;327;Sin serial ;MO079;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MO079*
372;327;102SN55109;CPU081;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*CPU081*
373;327;COM2024CM21070786;MON080;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MON080*
374;327;KBM130090296;TE080;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*TE080*
375;327;Sin serial ;MO080;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MO080*
376;327;102SN55103;CPU082;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*CPU082*
377;327;COM2024CM21070515;MON081;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MON081*
378;327;KBM130090724;TE081;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*TE081*
379;327;Sin serial ;MO081;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MO081*
380;327;400SN39222;CPU083;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*CPU083*
381;327;COM2024CM21070386;MON082;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MON082*
382;327;KBM130091724;TE082;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*TE082*
383;327;Sin serial ;MO082;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MO082*
384;327;102SN55090;CPU084;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*CPU084*
385;327;COM2024CM21070777;MON083;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MON083*
386;327;KBM130091723;TE083;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*TE083*
387;327;Sin serial ;MO083;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MO083*
388;327;102SN55076;CPU085;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*CPU085*
389;327;COM2024CM21070025;MON084;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MON084*
390;327;KBM130091720;TE084;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*TE084*
391;327;Sin serial ;MO084;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MO084*
392;327;400SN39225;CPU086;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*CPU086*
393;327;COM2024CM21070137;MON085;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MON085*
394;327;KBM130090747;TE085;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*TE085*
395;327;Sin serial ;MO085;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MO085*
396;327;102SN55094;CPU087;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*CPU087*
397;327;COM2024CM21070565;MON086;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*MON086*
